User came online: 8627665 (undefined)
User colored: 8627665, x: 422, y: 209, layer: 0
User colored: 8627665, x: 422, y: 217, layer: 0
User colored: 8627665, x: 422, y: 223, layer: 0
User colored: 8627665, x: 422, y: 228, layer: 0
User colored: 8627665, x: 422, y: 234, layer: 0
User colored: 8627665, x: 422, y: 240, layer: 0
User colored: 8627665, x: 422, y: 246, layer: 0
User colored: 8627665, x: 422, y: 250, layer: 0
User colored: 8627665, x: 421, y: 253, layer: 0
User colored: 8627665, x: 421, y: 255, layer: 0
User colored: 8627665, x: 421, y: 256, layer: 0
User colored: 8627665, x: 420, y: 257, layer: 0
User colored: 8627665, x: 420, y: 258, layer: 0
User colored: 8627665, x: 419, y: 259, layer: 0
User colored: 8627665, x: 418, y: 260, layer: 0
User colored: 8627665, x: 418, y: 261, layer: 0
User colored: 8627665, x: 416, y: 261, layer: 0
User colored: 8627665, x: 414, y: 261, layer: 0
User colored: 8627665, x: 412, y: 263, layer: 0
User colored: 8627665, x: 410, y: 264, layer: 0
User colored: 8627665, x: 406, y: 265, layer: 0
User colored: 8627665, x: 404, y: 267, layer: 0
User colored: 8627665, x: 402, y: 268, layer: 0
User colored: 8627665, x: 400, y: 269, layer: 0
User colored: 8627665, x: 399, y: 270, layer: 0
User colored: 8627665, x: 397, y: 270, layer: 0
User colored: 8627665, x: 396, y: 271, layer: 0
User colored: 8627665, x: 394, y: 273, layer: 0
User colored: 8627665, x: 391, y: 274, layer: 0
User colored: 8627665, x: 385, y: 276, layer: 0
User colored: 8627665, x: 379, y: 277, layer: 0
User colored: 8627665, x: 374, y: 277, layer: 0
User colored: 8627665, x: 370, y: 277, layer: 0
User colored: 8627665, x: 366, y: 277, layer: 0
User colored: 8627665, x: 363, y: 277, layer: 0
User colored: 8627665, x: 360, y: 277, layer: 0
User colored: 8627665, x: 358, y: 276, layer: 0
User colored: 8627665, x: 69, y: 83, layer: 5
User colored: 8627665, x: 67, y: 89, layer: 5
User colored: 8627665, x: 65, y: 93, layer: 5
User colored: 8627665, x: 63, y: 97, layer: 5
User colored: 8627665, x: 62, y: 101, layer: 5
User colored: 8627665, x: 61, y: 104, layer: 5
User colored: 8627665, x: 61, y: 107, layer: 5
User colored: 8627665, x: 60, y: 111, layer: 5
User colored: 8627665, x: 59, y: 115, layer: 5
User colored: 8627665, x: 59, y: 119, layer: 5
User colored: 8627665, x: 59, y: 122, layer: 5
User colored: 8627665, x: 59, y: 125, layer: 5
User colored: 8627665, x: 59, y: 127, layer: 5
User colored: 8627665, x: 59, y: 129, layer: 5
User colored: 8627665, x: 59, y: 131, layer: 5
User colored: 8627665, x: 58, y: 134, layer: 5
User colored: 8627665, x: 58, y: 136, layer: 5
User colored: 8627665, x: 57, y: 140, layer: 5
User colored: 8627665, x: 57, y: 142, layer: 5
